ID,Date,Value_forecast,Variable_forecast,ForecastDate
88,8/27/2017,53,MinTemp,8/24/2017
88,8/28/2017,53,MinTemp,8/24/2017
88,8/29/2017,55,MinTemp,8/24/2017
88,8/24/2017,82,MaxTemp,8/24/2017
88,8/25/2017,83,MaxTemp,8/24/2017
88,8/26/2017,86,MaxTemp,8/24/2017
88,8/27/2017,87,MaxTemp,8/24/2017
88,8/28/2017,87,MaxTemp,8/24/2017
88,8/29/2017,87,MaxTemp,8/24/2017
88,8/30/2017,86,MaxTemp,8/24/2017
89,8/24/2017,61,MinTemp,8/24/2017
89,8/24/2017,55,MinTemp,8/24/2017
89,8/25/2017,54,MinTemp,8/24/2017
89,8/26/2017,52,MinTemp,8/24/2017
89,8/27/2017,55,MinTemp,8/24/2017
89,8/28/2017,55,MinTemp,8/24/2017
89,8/29/2017,55,MinTemp,8/24/2017
89,8/24/2017,81,MaxTemp,8/24/2017
89,8/25/2017,82,MaxTemp,8/24/2017
89,8/26/2017,85,MaxTemp,8/24/2017
89,8/27/2017,88,MaxTemp,8/24/2017
89,8/28/2017,88,MaxTemp,8/24/2017
89,8/29/2017,86,MaxTemp,8/24/2017
89,8/30/2017,85,MaxTemp,8/24/2017
90,8/24/2017,83,MinTemp,8/24/2017
90,8/24/2017,85,MinTemp,8/24/2017
90,8/25/2017,83,MinTemp,8/24/2017
90,8/26/2017,84,MinTemp,8/24/2017
90,8/27/2017,85,MinTemp,8/24/2017
90,8/28/2017,84,MinTemp,8/24/2017
90,8/29/2017,83,MinTemp,8/24/2017
90,8/24/2017,104,MaxTemp,8/24/2017
90,8/25/2017,107,MaxTemp,8/24/2017
90,8/26/2017,108,MaxTemp,8/24/2017
90,8/27/2017,107,MaxTemp,8/24/2017
90,8/28/2017,107,MaxTemp,8/24/2017
90,8/29/2017,106,MaxTemp,8/24/2017
90,8/30/2017,105,MaxTemp,8/24/2017
91,8/24/2017,54,MinTemp,8/24/2017
91,8/24/2017,55,MinTemp,8/24/2017
91,8/25/2017,57,MinTemp,8/24/2017
91,8/26/2017,57,MinTemp,8/24/2017
91,8/27/2017,57,MinTemp,8/24/2017
91,8/28/2017,57,MinTemp,8/24/2017
91,8/29/2017,57,MinTemp,8/24/2017
91,8/24/2017,88,MaxTemp,8/24/2017
91,8/25/2017,89,MaxTemp,8/24/2017
91,8/26/2017,90,MaxTemp,8/24/2017
91,8/27/2017,90,MaxTemp,8/24/2017
91,8/28/2017,90,MaxTemp,8/24/2017
91,8/29/2017,90,MaxTemp,8/24/2017
91,8/30/2017,89,MaxTemp,8/24/2017
92,8/24/2017,68,MinTemp,8/24/2017
92,8/24/2017,69,MinTemp,8/24/2017
92,8/25/2017,71,MinTemp,8/24/2017
92,8/26/2017,72,MinTemp,8/24/2017
92,8/27/2017,72,MinTemp,8/24/2017
92,8/28/2017,73,MinTemp,8/24/2017
92,8/29/2017,72,MinTemp,8/24/2017
92,8/24/2017,98,MaxTemp,8/24/2017
92,8/25/2017,100,MaxTemp,8/24/2017
92,8/26/2017,102,MaxTemp,8/24/2017
92,8/27/2017,103,MaxTemp,8/24/2017
92,8/28/2017,102,MaxTemp,8/24/2017
92,8/29/2017,100,MaxTemp,8/24/2017
92,8/30/2017,100,MaxTemp,8/24/2017
93,8/24/2017,51,MinTemp,8/24/2017
93,8/24/2017,50,MinTemp,8/24/2017
93,8/25/2017,49,MinTemp,8/24/2017
93,8/26/2017,49,MinTemp,8/24/2017
93,8/27/2017,50,MinTemp,8/24/2017
93,8/28/2017,51,MinTemp,8/24/2017
93,8/29/2017,52,MinTemp,8/24/2017
93,8/24/2017,79,MaxTemp,8/24/2017
93,8/25/2017,83,MaxTemp,8/24/2017
93,8/26/2017,85,MaxTemp,8/24/2017
93,8/27/2017,88,MaxTemp,8/24/2017
93,8/28/2017,89,MaxTemp,8/24/2017
93,8/29/2017,88,MaxTemp,8/24/2017
93,8/30/2017,85,MaxTemp,8/24/2017
94,8/24/2017,83,MinTemp,8/24/2017
94,8/24/2017,83,MinTemp,8/24/2017
94,8/25/2017,84,MinTemp,8/24/2017
94,8/26/2017,87,MinTemp,8/24/2017
94,8/27/2017,87,MinTemp,8/24/2017
94,8/28/2017,86,MinTemp,8/24/2017
94,8/29/2017,87,MinTemp,8/24/2017
94,8/24/2017,108,MaxTemp,8/24/2017
94,8/25/2017,112,MaxTemp,8/24/2017
94,8/26/2017,114,MaxTemp,8/24/2017
94,8/27/2017,115,MaxTemp,8/24/2017
94,8/28/2017,114,MaxTemp,8/24/2017
94,8/29/2017,112,MaxTemp,8/24/2017
94,8/30/2017,112,MaxTemp,8/24/2017
95,8/24/2017,78,MinTemp,8/24/2017
95,8/24/2017,79,MinTemp,8/24/2017
95,8/25/2017,80,MinTemp,8/24/2017
95,8/26/2017,82,MinTemp,8/24/2017
95,8/27/2017,82,MinTemp,8/24/2017
95,8/28/2017,83,MinTemp,8/24/2017
95,8/29/2017,83,MinTemp,8/24/2017
95,8/24/2017,98,MaxTemp,8/24/2017
95,8/25/2017,103,MaxTemp,8/24/2017
95,8/26/2017,105,MaxTemp,8/24/2017
95,8/27/2017,107,MaxTemp,8/24/2017
95,8/28/2017,107,MaxTemp,8/24/2017
95,8/29/2017,105,MaxTemp,8/24/2017
95,8/30/2017,104,MaxTemp,8/24/2017
96,8/24/2017,62,MinTemp,8/24/2017
96,8/24/2017,58,MinTemp,8/24/2017
96,8/25/2017,58,MinTemp,8/24/2017
96,8/26/2017,58,MinTemp,8/24/2017
96,8/27/2017,59,MinTemp,8/24/2017
96,8/28/2017,61,MinTemp,8/24/2017
96,8/29/2017,62,MinTemp,8/24/2017
96,8/24/2017,88,MaxTemp,8/24/2017
96,8/25/2017,88,MaxTemp,8/24/2017
96,8/26/2017,92,MaxTemp,8/24/2017
96,8/27/2017,94,MaxTemp,8/24/2017
96,8/28/2017,95,MaxTemp,8/24/2017
96,8/29/2017,95,MaxTemp,8/24/2017
96,8/30/2017,93,MaxTemp,8/24/2017
97,8/24/2017,65,MinTemp,8/24/2017
97,8/24/2017,57,MinTemp,8/24/2017
97,8/25/2017,57,MinTemp,8/24/2017
97,8/26/2017,60,MinTemp,8/24/2017
97,8/27/2017,63,MinTemp,8/24/2017
97,8/28/2017,65,MinTemp,8/24/2017
97,8/29/2017,65,MinTemp,8/24/2017
97,8/24/2017,91,MaxTemp,8/24/2017
97,8/25/2017,85,MaxTemp,8/24/2017
97,8/26/2017,90,MaxTemp,8/24/2017
97,8/27/2017,96,MaxTemp,8/24/2017
97,8/28/2017,99,MaxTemp,8/24/2017
97,8/29/2017,98,MaxTemp,8/24/2017
97,8/30/2017,96,MaxTemp,8/24/2017
98,8/24/2017,57,MinTemp,8/24/2017
98,8/24/2017,57,MinTemp,8/24/2017
98,8/25/2017,58,MinTemp,8/24/2017
98,8/26/2017,61,MinTemp,8/24/2017
98,8/27/2017,62,MinTemp,8/24/2017
98,8/28/2017,62,MinTemp,8/24/2017
98,8/29/2017,60,MinTemp,8/24/2017
98,8/24/2017,80,MaxTemp,8/24/2017
98,8/25/2017,83,MaxTemp,8/24/2017
98,8/26/2017,85,MaxTemp,8/24/2017
98,8/27/2017,86,MaxTemp,8/24/2017
98,8/28/2017,86,MaxTemp,8/24/2017
98,8/29/2017,85,MaxTemp,8/24/2017
98,8/30/2017,84,MaxTemp,8/24/2017
99,8/24/2017,67,MinTemp,8/24/2017
99,8/24/2017,68,MinTemp,8/24/2017
99,8/25/2017,68,MinTemp,8/24/2017
99,8/26/2017,69,MinTemp,8/24/2017
99,8/27/2017,69,MinTemp,8/24/2017
99,8/28/2017,70,MinTemp,8/24/2017
99,8/29/2017,70,MinTemp,8/24/2017
99,8/24/2017,75,MaxTemp,8/24/2017
99,8/25/2017,76,MaxTemp,8/24/2017
99,8/26/2017,78,MaxTemp,8/24/2017
99,8/27/2017,82,MaxTemp,8/24/2017
99,8/28/2017,84,MaxTemp,8/24/2017
99,8/29/2017,85,MaxTemp,8/24/2017
99,8/30/2017,85,MaxTemp,8/24/2017
100,8/24/2017,65,MinTemp,8/24/2017
100,8/24/2017,53,MinTemp,8/24/2017
100,8/25/2017,53,MinTemp,8/24/2017
100,8/26/2017,58,MinTemp,8/24/2017
100,8/27/2017,60,MinTemp,8/24/2017
100,8/28/2017,62,MinTemp,8/24/2017
100,8/29/2017,62,MinTemp,8/24/2017
100,8/24/2017,83,MaxTemp,8/24/2017
100,8/25/2017,80,MaxTemp,8/24/2017
100,8/26/2017,85,MaxTemp,8/24/2017
100,8/27/2017,90,MaxTemp,8/24/2017
100,8/28/2017,93,MaxTemp,8/24/2017
100,8/29/2017,93,MaxTemp,8/24/2017
100,8/30/2017,91,MaxTemp,8/24/2017
101,8/24/2017,56,MinTemp,8/24/2017
101,8/24/2017,48,MinTemp,8/24/2017
101,8/25/2017,48,MinTemp,8/24/2017
101,8/26/2017,50,MinTemp,8/24/2017
101,8/27/2017,53,MinTemp,8/24/2017
101,8/28/2017,52,MinTemp,8/24/2017
101,8/29/2017,52,MinTemp,8/24/2017
101,8/24/2017,82,MaxTemp,8/24/2017
101,8/25/2017,84,MaxTemp,8/24/2017
101,8/26/2017,89,MaxTemp,8/24/2017
101,8/27/2017,94,MaxTemp,8/24/2017
101,8/28/2017,95,MaxTemp,8/24/2017
101,8/29/2017,92,MaxTemp,8/24/2017
101,8/30/2017,90,MaxTemp,8/24/2017
102,8/24/2017,65,MinTemp,8/24/2017
102,8/24/2017,67,MinTemp,8/24/2017
102,8/25/2017,69,MinTemp,8/24/2017
102,8/26/2017,69,MinTemp,8/24/2017
102,8/27/2017,73,MinTemp,8/24/2017
102,8/28/2017,72,MinTemp,8/24/2017
102,8/29/2017,71,MinTemp,8/24/2017
102,8/24/2017,81,MaxTemp,8/24/2017
102,8/25/2017,83,MaxTemp,8/24/2017
102,8/26/2017,87,MaxTemp,8/24/2017
102,8/27/2017,92,MaxTemp,8/24/2017
102,8/28/2017,97,MaxTemp,8/24/2017
102,8/29/2017,93,MaxTemp,8/24/2017
102,8/30/2017,90,MaxTemp,8/24/2017
103,8/24/2017,70,MinTemp,8/24/2017
103,8/24/2017,69,MinTemp,8/24/2017
103,8/25/2017,69,MinTemp,8/24/2017
103,8/26/2017,72,MinTemp,8/24/2017
103,8/27/2017,75,MinTemp,8/24/2017
103,8/28/2017,75,MinTemp,8/24/2017
103,8/29/2017,76,MinTemp,8/24/2017
103,8/24/2017,98,MaxTemp,8/24/2017
103,8/25/2017,99,MaxTemp,8/24/2017
103,8/26/2017,102,MaxTemp,8/24/2017
103,8/27/2017,105,MaxTemp,8/24/2017
103,8/28/2017,105,MaxTemp,8/24/2017
103,8/29/2017,105,MaxTemp,8/24/2017
103,8/30/2017,102,MaxTemp,8/24/2017
104,8/24/2017,60,MinTemp,8/24/2017
104,8/24/2017,59,MinTemp,8/24/2017
104,8/25/2017,62,MinTemp,8/24/2017
104,8/26/2017,63,MinTemp,8/24/2017
104,8/27/2017,63,MinTemp,8/24/2017
104,8/28/2017,64,MinTemp,8/24/2017
104,8/29/2017,65,MinTemp,8/24/2017
104,8/24/2017,91,MaxTemp,8/24/2017
104,8/25/2017,92,MaxTemp,8/24/2017
104,8/26/2017,95,MaxTemp,8/24/2017
104,8/27/2017,96,MaxTemp,8/24/2017
104,8/28/2017,98,MaxTemp,8/24/2017
104,8/29/2017,97,MaxTemp,8/24/2017
104,8/30/2017,95,MaxTemp,8/24/2017
105,8/24/2017,60,MinTemp,8/24/2017
105,8/24/2017,58,MinTemp,8/24/2017
105,8/25/2017,58,MinTemp,8/24/2017
105,8/26/2017,64,MinTemp,8/24/2017
105,8/27/2017,65,MinTemp,8/24/2017
105,8/28/2017,63,MinTemp,8/24/2017
105,8/29/2017,62,MinTemp,8/24/2017
105,8/24/2017,93,MaxTemp,8/24/2017
105,8/25/2017,92,MaxTemp,8/24/2017
105,8/26/2017,98,MaxTemp,8/24/2017
105,8/27/2017,101,MaxTemp,8/24/2017
105,8/28/2017,101,MaxTemp,8/24/2017
105,8/29/2017,97,MaxTemp,8/24/2017
105,8/30/2017,95,MaxTemp,8/24/2017
106,8/24/2017,51,MinTemp,8/24/2017
106,8/24/2017,48,MinTemp,8/24/2017
106,8/25/2017,50,MinTemp,8/24/2017
106,8/26/2017,51,MinTemp,8/24/2017
106,8/27/2017,52,MinTemp,8/24/2017
106,8/28/2017,53,MinTemp,8/24/2017
106,8/29/2017,52,MinTemp,8/24/2017
106,8/24/2017,81,MaxTemp,8/24/2017
106,8/25/2017,84,MaxTemp,8/24/2017
106,8/26/2017,90,MaxTemp,8/24/2017
106,8/27/2017,93,MaxTemp,8/24/2017
106,8/28/2017,93,MaxTemp,8/24/2017
106,8/29/2017,91,MaxTemp,8/24/2017
106,8/30/2017,89,MaxTemp,8/24/2017
107,8/24/2017,57,MinTemp,8/24/2017
107,8/24/2017,53,MinTemp,8/24/2017
107,8/25/2017,54,MinTemp,8/24/2017
107,8/26/2017,58,MinTemp,8/24/2017
107,8/27/2017,59,MinTemp,8/24/2017
107,8/28/2017,59,MinTemp,8/24/2017
107,8/29/2017,59,MinTemp,8/24/2017
107,8/24/2017,72,MaxTemp,8/24/2017
107,8/25/2017,75,MaxTemp,8/24/2017
107,8/26/2017,81,MaxTemp,8/24/2017
107,8/27/2017,83,MaxTemp,8/24/2017
107,8/28/2017,86,MaxTemp,8/24/2017
107,8/29/2017,81,MaxTemp,8/24/2017
107,8/30/2017,79,MaxTemp,8/24/2017
108,8/24/2017,57,MinTemp,8/24/2017
108,8/24/2017,56,MinTemp,8/24/2017
108,8/25/2017,56,MinTemp,8/24/2017
108,8/26/2017,57,MinTemp,8/24/2017
108,8/27/2017,58,MinTemp,8/24/2017
108,8/28/2017,58,MinTemp,8/24/2017
108,8/29/2017,57,MinTemp,8/24/2017
108,8/24/2017,66,MaxTemp,8/24/2017
108,8/25/2017,65,MaxTemp,8/24/2017
108,8/26/2017,67,MaxTemp,8/24/2017
108,8/27/2017,69,MaxTemp,8/24/2017
108,8/28/2017,69,MaxTemp,8/24/2017
108,8/29/2017,67,MaxTemp,8/24/2017
108,8/30/2017,67,MaxTemp,8/24/2017
109,8/24/2017,60,MinTemp,8/24/2017
109,8/24/2017,53,MinTemp,8/24/2017
109,8/25/2017,55,MinTemp,8/24/2017
109,8/26/2017,59,MinTemp,8/24/2017
109,8/27/2017,61,MinTemp,8/24/2017
109,8/28/2017,62,MinTemp,8/24/2017
109,8/29/2017,60,MinTemp,8/24/2017
109,8/24/2017,75,MaxTemp,8/24/2017
109,8/25/2017,80,MaxTemp,8/24/2017
109,8/26/2017,87,MaxTemp,8/24/2017
109,8/27/2017,92,MaxTemp,8/24/2017
109,8/28/2017,93,MaxTemp,8/24/2017
109,8/29/2017,89,MaxTemp,8/24/2017
109,8/30/2017,86,MaxTemp,8/24/2017
110,8/24/2017,58,MinTemp,8/24/2017
110,8/24/2017,49,MinTemp,8/24/2017
110,8/25/2017,51,MinTemp,8/24/2017
110,8/26/2017,56,MinTemp,8/24/2017
110,8/27/2017,58,MinTemp,8/24/2017
110,8/28/2017,58,MinTemp,8/24/2017
110,8/29/2017,57,MinTemp,8/24/2017
110,8/24/2017,74,MaxTemp,8/24/2017
110,8/25/2017,81,MaxTemp,8/24/2017
110,8/26/2017,87,MaxTemp,8/24/2017
110,8/27/2017,92,MaxTemp,8/24/2017
110,8/28/2017,92,MaxTemp,8/24/2017
110,8/29/2017,89,MaxTemp,8/24/2017
110,8/30/2017,86,MaxTemp,8/24/2017
111,8/24/2017,53,MinTemp,8/24/2017
111,8/24/2017,50,MinTemp,8/24/2017
111,8/25/2017,50,MinTemp,8/24/2017
111,8/26/2017,53,MinTemp,8/24/2017
111,8/27/2017,55,MinTemp,8/24/2017
111,8/28/2017,55,MinTemp,8/24/2017
111,8/29/2017,55,MinTemp,8/24/2017
111,8/24/2017,69,MaxTemp,8/24/2017
111,8/25/2017,70,MaxTemp,8/24/2017
111,8/26/2017,75,MaxTemp,8/24/2017
111,8/27/2017,75,MaxTemp,8/24/2017
111,8/28/2017,79,MaxTemp,8/24/2017
111,8/29/2017,72,MaxTemp,8/24/2017
111,8/30/2017,72,MaxTemp,8/24/2017
112,8/24/2017,52,MinTemp,8/24/2017
112,8/24/2017,50,MinTemp,8/24/2017
112,8/25/2017,50,MinTemp,8/24/2017
112,8/26/2017,50,MinTemp,8/24/2017
112,8/27/2017,50,MinTemp,8/24/2017
112,8/28/2017,50,MinTemp,8/24/2017
112,8/29/2017,51,MinTemp,8/24/2017
112,8/24/2017,56,MaxTemp,8/24/2017
112,8/25/2017,60,MaxTemp,8/24/2017
112,8/26/2017,59,MaxTemp,8/24/2017
112,8/27/2017,60,MaxTemp,8/24/2017
112,8/28/2017,61,MaxTemp,8/24/2017
112,8/29/2017,60,MaxTemp,8/24/2017
112,8/30/2017,61,MaxTemp,8/24/2017
113,8/24/2017,74,MinTemp,8/24/2017
113,8/24/2017,74,MinTemp,8/24/2017
113,8/25/2017,74,MinTemp,8/24/2017
113,8/26/2017,74,MinTemp,8/24/2017
113,8/27/2017,74,MinTemp,8/24/2017
113,8/28/2017,75,MinTemp,8/24/2017
113,8/29/2017,75,MinTemp,8/24/2017
113,8/24/2017,89,MaxTemp,8/24/2017
113,8/25/2017,89,MaxTemp,8/24/2017
113,8/26/2017,90,MaxTemp,8/24/2017
113,8/27/2017,90,MaxTemp,8/24/2017
113,8/28/2017,90,MaxTemp,8/24/2017
113,8/29/2017,90,MaxTemp,8/24/2017
113,8/30/2017,89,MaxTemp,8/24/2017
1,8/25/2017,52,MinTemp,8/25/2017
1,8/26/2017,53,MinTemp,8/25/2017
1,8/27/2017,52,MinTemp,8/25/2017
1,8/28/2017,52,MinTemp,8/25/2017
1,8/29/2017,53,MinTemp,8/25/2017
1,8/30/2017,54,MinTemp,8/25/2017
1,8/25/2017,71,MaxTemp,8/25/2017
1,8/26/2017,65,MaxTemp,8/25/2017
1,8/27/2017,65,MaxTemp,8/25/2017
1,8/28/2017,68,MaxTemp,8/25/2017
1,8/29/2017,69,MaxTemp,8/25/2017
1,8/30/2017,68,MaxTemp,8/25/2017
1,8/31/2017,69,MaxTemp,8/25/2017
2,8/25/2017,49,MinTemp,8/25/2017
2,8/26/2017,52,MinTemp,8/25/2017
2,8/27/2017,50,MinTemp,8/25/2017
2,8/28/2017,51,MinTemp,8/25/2017
2,8/29/2017,54,MinTemp,8/25/2017
2,8/30/2017,55,MinTemp,8/25/2017
2,8/25/2017,74,MaxTemp,8/25/2017
2,8/26/2017,70,MaxTemp,8/25/2017
2,8/27/2017,72,MaxTemp,8/25/2017
2,8/28/2017,76,MaxTemp,8/25/2017
2,8/29/2017,76,MaxTemp,8/25/2017
2,8/30/2017,76,MaxTemp,8/25/2017
2,8/31/2017,77,MaxTemp,8/25/2017
3,8/25/2017,53,MinTemp,8/25/2017
3,8/26/2017,56,MinTemp,8/25/2017
3,8/27/2017,54,MinTemp,8/25/2017
3,8/28/2017,55,MinTemp,8/25/2017
3,8/29/2017,56,MinTemp,8/25/2017
3,8/30/2017,57,MinTemp,8/25/2017
3,8/25/2017,71,MaxTemp,8/25/2017
3,8/26/2017,71,MaxTemp,8/25/2017
3,8/27/2017,70,MaxTemp,8/25/2017
3,8/28/2017,72,MaxTemp,8/25/2017
3,8/29/2017,73,MaxTemp,8/25/2017
3,8/30/2017,72,MaxTemp,8/25/2017
3,8/31/2017,75,MaxTemp,8/25/2017
4,8/25/2017,56,MinTemp,8/25/2017
4,8/26/2017,59,MinTemp,8/25/2017
4,8/27/2017,59,MinTemp,8/25/2017
4,8/28/2017,58,MinTemp,8/25/2017
4,8/29/2017,59,MinTemp,8/25/2017
4,8/30/2017,61,MinTemp,8/25/2017
4,8/25/2017,76,MaxTemp,8/25/2017
4,8/26/2017,75,MaxTemp,8/25/2017
4,8/27/2017,73,MaxTemp,8/25/2017
4,8/28/2017,74,MaxTemp,8/25/2017
4,8/29/2017,75,MaxTemp,8/25/2017
4,8/30/2017,76,MaxTemp,8/25/2017
4,8/31/2017,80,MaxTemp,8/25/2017
5,8/25/2017,52,MinTemp,8/25/2017
5,8/26/2017,55,MinTemp,8/25/2017
5,8/27/2017,57,MinTemp,8/25/2017
5,8/28/2017,57,MinTemp,8/25/2017
5,8/29/2017,57,MinTemp,8/25/2017
5,8/30/2017,60,MinTemp,8/25/2017
5,8/25/2017,76,MaxTemp,8/25/2017
5,8/26/2017,75,MaxTemp,8/25/2017
5,8/27/2017,74,MaxTemp,8/25/2017
5,8/28/2017,74,MaxTemp,8/25/2017
5,8/29/2017,75,MaxTemp,8/25/2017
5,8/30/2017,76,MaxTemp,8/25/2017
5,8/31/2017,80,MaxTemp,8/25/2017
6,8/25/2017,51,MinTemp,8/25/2017
6,8/26/2017,52,MinTemp,8/25/2017
6,8/27/2017,52,MinTemp,8/25/2017
6,8/28/2017,52,MinTemp,8/25/2017
6,8/29/2017,53,MinTemp,8/25/2017
6,8/30/2017,55,MinTemp,8/25/2017
6,8/25/2017,74,MaxTemp,8/25/2017
6,8/26/2017,74,MaxTemp,8/25/2017
6,8/27/2017,73,MaxTemp,8/25/2017
6,8/28/2017,74,MaxTemp,8/25/2017
6,8/29/2017,76,MaxTemp,8/25/2017
6,8/30/2017,75,MaxTemp,8/25/2017
6,8/31/2017,79,MaxTemp,8/25/2017
7,8/25/2017,42,MinTemp,8/25/2017
7,8/26/2017,47,MinTemp,8/25/2017
7,8/27/2017,48,MinTemp,8/25/2017
7,8/28/2017,48,MinTemp,8/25/2017
7,8/29/2017,51,MinTemp,8/25/2017
7,8/30/2017,54,MinTemp,8/25/2017
7,8/25/2017,66,MaxTemp,8/25/2017
7,8/26/2017,70,MaxTemp,8/25/2017
7,8/27/2017,71,MaxTemp,8/25/2017
7,8/28/2017,74,MaxTemp,8/25/2017
7,8/29/2017,74,MaxTemp,8/25/2017
7,8/30/2017,74,MaxTemp,8/25/2017
7,8/31/2017,74,MaxTemp,8/25/2017
8,8/25/2017,49,MinTemp,8/25/2017
8,8/26/2017,51,MinTemp,8/25/2017
8,8/27/2017,54,MinTemp,8/25/2017
8,8/28/2017,54,MinTemp,8/25/2017
8,8/29/2017,54,MinTemp,8/25/2017
8,8/30/2017,58,MinTemp,8/25/2017
8,8/25/2017,76,MaxTemp,8/25/2017
8,8/26/2017,78,MaxTemp,8/25/2017
8,8/27/2017,77,MaxTemp,8/25/2017
8,8/28/2017,76,MaxTemp,8/25/2017
8,8/29/2017,76,MaxTemp,8/25/2017
8,8/30/2017,78,MaxTemp,8/25/2017
8,8/31/2017,81,MaxTemp,8/25/2017
9,8/25/2017,57,MinTemp,8/25/2017
9,8/26/2017,55,MinTemp,8/25/2017
9,8/27/2017,55,MinTemp,8/25/2017
9,8/28/2017,58,MinTemp,8/25/2017
9,8/29/2017,59,MinTemp,8/25/2017
9,8/30/2017,61,MinTemp,8/25/2017
9,8/25/2017,79,MaxTemp,8/25/2017
9,8/26/2017,78,MaxTemp,8/25/2017
9,8/27/2017,78,MaxTemp,8/25/2017
9,8/28/2017,75,MaxTemp,8/25/2017
9,8/29/2017,76,MaxTemp,8/25/2017
9,8/30/2017,77,MaxTemp,8/25/2017
9,8/31/2017,80,MaxTemp,8/25/2017
10,8/25/2017,50,MinTemp,8/25/2017
10,8/26/2017,51,MinTemp,8/25/2017
10,8/27/2017,53,MinTemp,8/25/2017
10,8/28/2017,55,MinTemp,8/25/2017
10,8/29/2017,56,MinTemp,8/25/2017
10,8/30/2017,58,MinTemp,8/25/2017
10,8/25/2017,75,MaxTemp,8/25/2017
10,8/26/2017,75,MaxTemp,8/25/2017
10,8/27/2017,76,MaxTemp,8/25/2017
10,8/28/2017,76,MaxTemp,8/25/2017
10,8/29/2017,76,MaxTemp,8/25/2017
10,8/30/2017,78,MaxTemp,8/25/2017
10,8/31/2017,79,MaxTemp,8/25/2017
11,8/25/2017,62,MinTemp,8/25/2017
11,8/26/2017,62,MinTemp,8/25/2017
11,8/27/2017,62,MinTemp,8/25/2017
11,8/28/2017,62,MinTemp,8/25/2017
11,8/29/2017,62,MinTemp,8/25/2017
11,8/30/2017,64,MinTemp,8/25/2017
11,8/25/2017,79,MaxTemp,8/25/2017
11,8/26/2017,77,MaxTemp,8/25/2017
11,8/27/2017,77,MaxTemp,8/25/2017
11,8/28/2017,76,MaxTemp,8/25/2017
11,8/29/2017,75,MaxTemp,8/25/2017
11,8/30/2017,77,MaxTemp,8/25/2017
11,8/31/2017,81,MaxTemp,8/25/2017
12,8/25/2017,60,MinTemp,8/25/2017
12,8/26/2017,59,MinTemp,8/25/2017
12,8/27/2017,59,MinTemp,8/25/2017
12,8/28/2017,59,MinTemp,8/25/2017
12,8/29/2017,62,MinTemp,8/25/2017
12,8/30/2017,64,MinTemp,8/25/2017
12,8/25/2017,78,MaxTemp,8/25/2017
12,8/26/2017,75,MaxTemp,8/25/2017
12,8/27/2017,75,MaxTemp,8/25/2017
12,8/28/2017,74,MaxTemp,8/25/2017
12,8/29/2017,75,MaxTemp,8/25/2017
12,8/30/2017,76,MaxTemp,8/25/2017
12,8/31/2017,80,MaxTemp,8/25/2017
13,8/25/2017,62,MinTemp,8/25/2017
13,8/25/2017,61,MinTemp,8/25/2017
13,8/26/2017,60,MinTemp,8/25/2017
13,8/27/2017,62,MinTemp,8/25/2017
13,8/28/2017,61,MinTemp,8/25/2017
13,8/29/2017,61,MinTemp,8/25/2017
13,8/30/2017,64,MinTemp,8/25/2017
13,8/25/2017,80,MaxTemp,8/25/2017
13,8/26/2017,79,MaxTemp,8/25/2017
13,8/27/2017,79,MaxTemp,8/25/2017
13,8/28/2017,79,MaxTemp,8/25/2017
13,8/29/2017,77,MaxTemp,8/25/2017
13,8/30/2017,80,MaxTemp,8/25/2017
13,8/31/2017,82,MaxTemp,8/25/2017
14,8/25/2017,58,MinTemp,8/25/2017
14,8/25/2017,58,MinTemp,8/25/2017
14,8/26/2017,59,MinTemp,8/25/2017
14,8/27/2017,59,MinTemp,8/25/2017
14,8/28/2017,60,MinTemp,8/25/2017
14,8/29/2017,61,MinTemp,8/25/2017
14,8/30/2017,62,MinTemp,8/25/2017
14,8/25/2017,79,MaxTemp,8/25/2017
14,8/26/2017,77,MaxTemp,8/25/2017
14,8/27/2017,77,MaxTemp,8/25/2017
14,8/28/2017,76,MaxTemp,8/25/2017
14,8/29/2017,76,MaxTemp,8/25/2017
14,8/30/2017,78,MaxTemp,8/25/2017
14,8/31/2017,81,MaxTemp,8/25/2017
15,8/25/2017,47,MinTemp,8/25/2017
15,8/26/2017,51,MinTemp,8/25/2017
15,8/27/2017,53,MinTemp,8/25/2017
15,8/28/2017,54,MinTemp,8/25/2017
15,8/29/2017,55,MinTemp,8/25/2017
15,8/30/2017,58,MinTemp,8/25/2017
15,8/25/2017,74,MaxTemp,8/25/2017
15,8/26/2017,75,MaxTemp,8/25/2017
15,8/27/2017,76,MaxTemp,8/25/2017
15,8/28/2017,76,MaxTemp,8/25/2017
15,8/29/2017,75,MaxTemp,8/25/2017
15,8/30/2017,76,MaxTemp,8/25/2017
15,8/31/2017,80,MaxTemp,8/25/2017
16,8/25/2017,46,MinTemp,8/25/2017
16,8/26/2017,51,MinTemp,8/25/2017
16,8/27/2017,53,MinTemp,8/25/2017
16,8/28/2017,58,MinTemp,8/25/2017
16,8/29/2017,58,MinTemp,8/25/2017
16,8/30/2017,59,MinTemp,8/25/2017
16,8/25/2017,68,MaxTemp,8/25/2017
16,8/26/2017,71,MaxTemp,8/25/2017
16,8/27/2017,72,MaxTemp,8/25/2017
16,8/28/2017,74,MaxTemp,8/25/2017
16,8/29/2017,76,MaxTemp,8/25/2017
16,8/30/2017,75,MaxTemp,8/25/2017
